Absolute Time,X,Y,N,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2
3571910485.910643,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.920643,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.930642,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.940642,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.950643,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.960642,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.970643,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.980645,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910485.990644,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.000646,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.010644,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.020645,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.030646,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.040646,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.050645,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.060646,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.070645,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.080647,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.090648,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.100650,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
3571910486.110648,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000
